candidate_id,source,source_id,taxon_id,name_zh,scientific_name,category_id,period,captured_at,local_path,relative_path,start_seconds,end_seconds,reference_similarity,license_code,attribution,locality,split_group,valid_intervals,review_status,reviewer,reviewed_label,review_notes
nidirana_mangveni_challenge_beffeed25e5766ead751_00039000,shengshengbuxi_2026_wild,nidirana_mangveni_challenge_beffeed25e5766ead751_00039000,nidirana_mangveni,孟闻琴蛙,Nidirana mangveni,frog,2026C 0507-0513,2026-05-07T23:55:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260507_235505.wav,2026C 0507-0513/AAA001_20260507_235505.wav,39.0,42.0,0.602191,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_beffeed25e5766ead751,39.000-42.000,pending,,,reference retrieval; not a species detection until reviewed
nidirana_mangveni_challenge_beffeed25e5766ead751_00042000,shengshengbuxi_2026_wild,nidirana_mangveni_challenge_beffeed25e5766ead751_00042000,nidirana_mangveni,孟闻琴蛙,Nidirana mangveni,frog,2026C 0507-0513,2026-05-07T23:55:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260507_235505.wav,2026C 0507-0513/AAA001_20260507_235505.wav,42.0,45.0,0.600268,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_beffeed25e5766ead751,42.000-45.000,pending,,,reference retrieval; not a species detection until reviewed
nidirana_mangveni_challenge_beffeed25e5766ead751_00030000,shengshengbuxi_2026_wild,nidirana_mangveni_challenge_beffeed25e5766ead751_00030000,nidirana_mangveni,孟闻琴蛙,Nidirana mangveni,frog,2026C 0507-0513,2026-05-07T23:55:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260507_235505.wav,2026C 0507-0513/AAA001_20260507_235505.wav,30.0,33.0,0.598037,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_beffeed25e5766ead751,30.000-33.000,pending,,,reference retrieval; not a species detection until reviewed
nidirana_mangveni_challenge_becd4ad86c5a0d9509ee_00051000,shengshengbuxi_2026_wild,nidirana_mangveni_challenge_becd4ad86c5a0d9509ee_00051000,nidirana_mangveni,孟闻琴蛙,Nidirana mangveni,frog,2026C 0507-0513,2026-05-11T23:55:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260511_235502.wav,2026C 0507-0513/AAA001_20260511_235502.wav,51.0,54.0,0.597784,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_becd4ad86c5a0d9509ee,51.000-54.000,pending,,,reference retrieval; not a species detection until reviewed
nidirana_mangveni_challenge_beffeed25e5766ead751_00045000,shengshengbuxi_2026_wild,nidirana_mangveni_challenge_beffeed25e5766ead751_00045000,nidirana_mangveni,孟闻琴蛙,Nidirana mangveni,frog,2026C 0507-0513,2026-05-07T23:55:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260507_235505.wav,2026C 0507-0513/AAA001_20260507_235505.wav,45.0,48.0,0.595855,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_beffeed25e5766ead751,45.000-48.000,pending,,,reference retrieval; not a species detection until reviewed
nidirana_mangveni_challenge_42679d52797810b2d926_00021000,shengshengbuxi_2026_wild,nidirana_mangveni_challenge_42679d52797810b2d926_00021000,nidirana_mangveni,孟闻琴蛙,Nidirana mangveni,frog,2026C 0507-0513,2026-05-13T12:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260513_120005.wav,2026C 0507-0513/AAA001_20260513_120005.wav,21.0,24.0,0.593552,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_42679d52797810b2d926,21.000-24.000,pending,,,reference retrieval; not a species detection until reviewed
nidirana_mangveni_challenge_76def37228d71cdf8d91_00000000,shengshengbuxi_2026_wild,nidirana_mangveni_challenge_76def37228d71cdf8d91_00000000,nidirana_mangveni,孟闻琴蛙,Nidirana mangveni,frog,2026D 0614-0608,2026-06-12T16:10:06,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260612_161006.wav,2026D 0614-0608/AAA001_20260612_161006.wav,0.0,3.0,0.679633,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_76def37228d71cdf8d91,0.000-3.000,pending,,,reference retrieval; not a species detection until reviewed
nidirana_mangveni_challenge_ae47b7d55357760ea6ff_00057000,shengshengbuxi_2026_wild,nidirana_mangveni_challenge_ae47b7d55357760ea6ff_00057000,nidirana_mangveni,孟闻琴蛙,Nidirana mangveni,frog,2026D 0614-0608,2026-06-14T14:55:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_145505.wav,2026D 0614-0608/AAA001_20260614_145505.wav,57.0,60.0,0.649206,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_ae47b7d55357760ea6ff,57.000-60.000,pending,,,reference retrieval; not a species detection until reviewed
nidirana_mangveni_challenge_6ea2f9c0939b11a6c6e5_00000000,shengshengbuxi_2026_wild,nidirana_mangveni_challenge_6ea2f9c0939b11a6c6e5_00000000,nidirana_mangveni,孟闻琴蛙,Nidirana mangveni,frog,2026D 0614-0608,2026-06-14T21:20:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_212004.wav,2026D 0614-0608/AAA001_20260614_212004.wav,0.0,3.0,0.638673,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_6ea2f9c0939b11a6c6e5,0.000-3.000,pending,,,reference retrieval; not a species detection until reviewed
nidirana_mangveni_challenge_d64eb215de1a4c534025_00039000,shengshengbuxi_2026_wild,nidirana_mangveni_challenge_d64eb215de1a4c534025_00039000,nidirana_mangveni,孟闻琴蛙,Nidirana mangveni,frog,2026D 0614-0608,2026-06-13T15:30:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260613_153005.wav,2026D 0614-0608/AAA001_20260613_153005.wav,39.0,42.0,0.627978,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_d64eb215de1a4c534025,39.000-42.000,pending,,,reference retrieval; not a species detection until reviewed
nidirana_mangveni_challenge_d64eb215de1a4c534025_00033000,shengshengbuxi_2026_wild,nidirana_mangveni_challenge_d64eb215de1a4c534025_00033000,nidirana_mangveni,孟闻琴蛙,Nidirana mangveni,frog,2026D 0614-0608,2026-06-13T15:30:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260613_153005.wav,2026D 0614-0608/AAA001_20260613_153005.wav,33.0,36.0,0.620856,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_d64eb215de1a4c534025,33.000-36.000,pending,,,reference retrieval; not a species detection until reviewed
nidirana_mangveni_challenge_08fe3d110cb84a5ce3b0_00006000,shengshengbuxi_2026_wild,nidirana_mangveni_challenge_08fe3d110cb84a5ce3b0_00006000,nidirana_mangveni,孟闻琴蛙,Nidirana mangveni,frog,2026D 0614-0608,2026-06-11T16:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260611_160005.wav,2026D 0614-0608/AAA001_20260611_160005.wav,6.0,9.0,0.617092,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_08fe3d110cb84a5ce3b0,6.000-9.000,pending,,,reference retrieval; not a species detection until reviewed
nidirana_mangveni_challenge_d64eb215de1a4c534025_00042000,shengshengbuxi_2026_wild,nidirana_mangveni_challenge_d64eb215de1a4c534025_00042000,nidirana_mangveni,孟闻琴蛙,Nidirana mangveni,frog,2026D 0614-0608,2026-06-13T15:30:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260613_153005.wav,2026D 0614-0608/AAA001_20260613_153005.wav,42.0,45.0,0.610583,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_d64eb215de1a4c534025,42.000-45.000,pending,,,reference retrieval; not a species detection until reviewed
nidirana_mangveni_challenge_ae47b7d55357760ea6ff_00021000,shengshengbuxi_2026_wild,nidirana_mangveni_challenge_ae47b7d55357760ea6ff_00021000,nidirana_mangveni,孟闻琴蛙,Nidirana mangveni,frog,2026D 0614-0608,2026-06-14T14:55:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_145505.wav,2026D 0614-0608/AAA001_20260614_145505.wav,21.0,24.0,0.609956,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_ae47b7d55357760ea6ff,21.000-24.000,pending,,,reference retrieval; not a species detection until reviewed
nidirana_mangveni_challenge_76def37228d71cdf8d91_00012000,shengshengbuxi_2026_wild,nidirana_mangveni_challenge_76def37228d71cdf8d91_00012000,nidirana_mangveni,孟闻琴蛙,Nidirana mangveni,frog,2026D 0614-0608,2026-06-12T16:10:06,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260612_161006.wav,2026D 0614-0608/AAA001_20260612_161006.wav,12.0,15.0,0.606352,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_76def37228d71cdf8d91,12.000-15.000,pending,,,reference retrieval; not a species detection until reviewed
nidirana_mangveni_challenge_4bc5dbc87892b421656f_00000000,shengshengbuxi_2026_wild,nidirana_mangveni_challenge_4bc5dbc87892b421656f_00000000,nidirana_mangveni,孟闻琴蛙,Nidirana mangveni,frog,2026D 0614-0608,2026-06-14T03:15:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_031502.wav,2026D 0614-0608/AAA001_20260614_031502.wav,0.0,3.0,0.604826,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_4bc5dbc87892b421656f,0.000-3.000,pending,,,reference retrieval; not a species detection until reviewed
pelophylax_nigromaculatus_challenge_e2c54d6d6afdf51a4e2b_00051000,shengshengbuxi_2026_wild,pelophylax_nigromaculatus_challenge_e2c54d6d6afdf51a4e2b_00051000,pelophylax_nigromaculatus,黑斑侧褶蛙,Pelophylax nigromaculatus,frog,2026A 0116-0122,2026-01-19T17:50:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026A 0116-0122\AAA001_20260119_175001.wav,2026A 0116-0122/AAA001_20260119_175001.wav,51.0,54.0,0.669655,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_e2c54d6d6afdf51a4e2b,51.000-54.000,pending,,,reference retrieval; not a species detection until reviewed
pelophylax_nigromaculatus_challenge_e2c54d6d6afdf51a4e2b_00018000,shengshengbuxi_2026_wild,pelophylax_nigromaculatus_challenge_e2c54d6d6afdf51a4e2b_00018000,pelophylax_nigromaculatus,黑斑侧褶蛙,Pelophylax nigromaculatus,frog,2026A 0116-0122,2026-01-19T17:50:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026A 0116-0122\AAA001_20260119_175001.wav,2026A 0116-0122/AAA001_20260119_175001.wav,18.0,21.0,0.657892,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_e2c54d6d6afdf51a4e2b,18.000-21.000,pending,,,reference retrieval; not a species detection until reviewed
pelophylax_nigromaculatus_challenge_8bccd4a7b383c6b161ac_00054000,shengshengbuxi_2026_wild,pelophylax_nigromaculatus_challenge_8bccd4a7b383c6b161ac_00054000,pelophylax_nigromaculatus,黑斑侧褶蛙,Pelophylax nigromaculatus,frog,2026A 0116-0122,2026-01-19T23:35:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026A 0116-0122\AAA001_20260119_233505.wav,2026A 0116-0122/AAA001_20260119_233505.wav,54.0,57.0,0.653478,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_8bccd4a7b383c6b161ac,54.000-57.000,pending,,,reference retrieval; not a species detection until reviewed
pelophylax_nigromaculatus_challenge_e2c54d6d6afdf51a4e2b_00033000,shengshengbuxi_2026_wild,pelophylax_nigromaculatus_challenge_e2c54d6d6afdf51a4e2b_00033000,pelophylax_nigromaculatus,黑斑侧褶蛙,Pelophylax nigromaculatus,frog,2026A 0116-0122,2026-01-19T17:50:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026A 0116-0122\AAA001_20260119_175001.wav,2026A 0116-0122/AAA001_20260119_175001.wav,33.0,36.0,0.647368,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_e2c54d6d6afdf51a4e2b,33.000-36.000,pending,,,reference retrieval; not a species detection until reviewed
pelophylax_nigromaculatus_challenge_83dfc0e18e906563deaa_00051000,shengshengbuxi_2026_wild,pelophylax_nigromaculatus_challenge_83dfc0e18e906563deaa_00051000,pelophylax_nigromaculatus,黑斑侧褶蛙,Pelophylax nigromaculatus,frog,2026A 0116-0122,2026-01-21T12:05:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026A 0116-0122\AAA001_20260121_120502.wav,2026A 0116-0122/AAA001_20260121_120502.wav,51.0,54.0,0.646647,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_83dfc0e18e906563deaa,51.000-54.000,pending,,,reference retrieval; not a species detection until reviewed
pelophylax_nigromaculatus_challenge_e2c54d6d6afdf51a4e2b_00045000,shengshengbuxi_2026_wild,pelophylax_nigromaculatus_challenge_e2c54d6d6afdf51a4e2b_00045000,pelophylax_nigromaculatus,黑斑侧褶蛙,Pelophylax nigromaculatus,frog,2026A 0116-0122,2026-01-19T17:50:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026A 0116-0122\AAA001_20260119_175001.wav,2026A 0116-0122/AAA001_20260119_175001.wav,45.0,48.0,0.643295,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_e2c54d6d6afdf51a4e2b,45.000-48.000,pending,,,reference retrieval; not a species detection until reviewed
pelophylax_nigromaculatus_challenge_e2c54d6d6afdf51a4e2b_00024000,shengshengbuxi_2026_wild,pelophylax_nigromaculatus_challenge_e2c54d6d6afdf51a4e2b_00024000,pelophylax_nigromaculatus,黑斑侧褶蛙,Pelophylax nigromaculatus,frog,2026A 0116-0122,2026-01-19T17:50:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026A 0116-0122\AAA001_20260119_175001.wav,2026A 0116-0122/AAA001_20260119_175001.wav,24.0,27.0,0.64236,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_e2c54d6d6afdf51a4e2b,24.000-27.000,pending,,,reference retrieval; not a species detection until reviewed
pelophylax_nigromaculatus_challenge_83dfc0e18e906563deaa_00054000,shengshengbuxi_2026_wild,pelophylax_nigromaculatus_challenge_83dfc0e18e906563deaa_00054000,pelophylax_nigromaculatus,黑斑侧褶蛙,Pelophylax nigromaculatus,frog,2026A 0116-0122,2026-01-21T12:05:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026A 0116-0122\AAA001_20260121_120502.wav,2026A 0116-0122/AAA001_20260121_120502.wav,54.0,57.0,0.641261,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_83dfc0e18e906563deaa,54.000-57.000,pending,,,reference retrieval; not a species detection until reviewed
pelophylax_nigromaculatus_challenge_8bccd4a7b383c6b161ac_00057000,shengshengbuxi_2026_wild,pelophylax_nigromaculatus_challenge_8bccd4a7b383c6b161ac_00057000,pelophylax_nigromaculatus,黑斑侧褶蛙,Pelophylax nigromaculatus,frog,2026A 0116-0122,2026-01-19T23:35:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026A 0116-0122\AAA001_20260119_233505.wav,2026A 0116-0122/AAA001_20260119_233505.wav,57.0,60.0,0.640173,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_8bccd4a7b383c6b161ac,57.000-60.000,pending,,,reference retrieval; not a species detection until reviewed
pelophylax_nigromaculatus_challenge_e2c54d6d6afdf51a4e2b_00054000,shengshengbuxi_2026_wild,pelophylax_nigromaculatus_challenge_e2c54d6d6afdf51a4e2b_00054000,pelophylax_nigromaculatus,黑斑侧褶蛙,Pelophylax nigromaculatus,frog,2026A 0116-0122,2026-01-19T17:50:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026A 0116-0122\AAA001_20260119_175001.wav,2026A 0116-0122/AAA001_20260119_175001.wav,54.0,57.0,0.639126,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_e2c54d6d6afdf51a4e2b,54.000-57.000,pending,,,reference retrieval; not a species detection until reviewed
pelophylax_nigromaculatus_challenge_2eaec724fe71b3501b0a_00006000,shengshengbuxi_2026_wild,pelophylax_nigromaculatus_challenge_2eaec724fe71b3501b0a_00006000,pelophylax_nigromaculatus,黑斑侧褶蛙,Pelophylax nigromaculatus,frog,2026B 0326-0401,2026-03-26T23:50:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260326_235005.wav,2026B 0326-0401/AAA001_20260326_235005.wav,6.0,9.0,0.712657,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_2eaec724fe71b3501b0a,6.000-9.000,pending,,,reference retrieval; not a species detection until reviewed
pelophylax_nigromaculatus_challenge_2eaec724fe71b3501b0a_00027000,shengshengbuxi_2026_wild,pelophylax_nigromaculatus_challenge_2eaec724fe71b3501b0a_00027000,pelophylax_nigromaculatus,黑斑侧褶蛙,Pelophylax nigromaculatus,frog,2026B 0326-0401,2026-03-26T23:50:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260326_235005.wav,2026B 0326-0401/AAA001_20260326_235005.wav,27.0,30.0,0.703703,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_2eaec724fe71b3501b0a,27.000-30.000,pending,,,reference retrieval; not a species detection until reviewed
pelophylax_nigromaculatus_challenge_2eaec724fe71b3501b0a_00018000,shengshengbuxi_2026_wild,pelophylax_nigromaculatus_challenge_2eaec724fe71b3501b0a_00018000,pelophylax_nigromaculatus,黑斑侧褶蛙,Pelophylax nigromaculatus,frog,2026B 0326-0401,2026-03-26T23:50:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260326_235005.wav,2026B 0326-0401/AAA001_20260326_235005.wav,18.0,21.0,0.698827,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_2eaec724fe71b3501b0a,18.000-21.000,pending,,,reference retrieval; not a species detection until reviewed
pelophylax_nigromaculatus_challenge_2eaec724fe71b3501b0a_00024000,shengshengbuxi_2026_wild,pelophylax_nigromaculatus_challenge_2eaec724fe71b3501b0a_00024000,pelophylax_nigromaculatus,黑斑侧褶蛙,Pelophylax nigromaculatus,frog,2026B 0326-0401,2026-03-26T23:50:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260326_235005.wav,2026B 0326-0401/AAA001_20260326_235005.wav,24.0,27.0,0.69126,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_2eaec724fe71b3501b0a,24.000-27.000,pending,,,reference retrieval; not a species detection until reviewed
pelophylax_nigromaculatus_challenge_2eaec724fe71b3501b0a_00048000,shengshengbuxi_2026_wild,pelophylax_nigromaculatus_challenge_2eaec724fe71b3501b0a_00048000,pelophylax_nigromaculatus,黑斑侧褶蛙,Pelophylax nigromaculatus,frog,2026B 0326-0401,2026-03-26T23:50:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260326_235005.wav,2026B 0326-0401/AAA001_20260326_235005.wav,48.0,51.0,0.684455,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_2eaec724fe71b3501b0a,48.000-51.000,pending,,,reference retrieval; not a species detection until reviewed
pelophylax_nigromaculatus_challenge_ec1267fe3b044c3a05fd_00024000,shengshengbuxi_2026_wild,pelophylax_nigromaculatus_challenge_ec1267fe3b044c3a05fd_00024000,pelophylax_nigromaculatus,黑斑侧褶蛙,Pelophylax nigromaculatus,frog,2026B 0326-0401,2026-03-27T23:40:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260327_234001.wav,2026B 0326-0401/AAA001_20260327_234001.wav,24.0,27.0,0.669982,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_ec1267fe3b044c3a05fd,24.000-27.000,pending,,,reference retrieval; not a species detection until reviewed
pelophylax_nigromaculatus_challenge_2eaec724fe71b3501b0a_00000000,shengshengbuxi_2026_wild,pelophylax_nigromaculatus_challenge_2eaec724fe71b3501b0a_00000000,pelophylax_nigromaculatus,黑斑侧褶蛙,Pelophylax nigromaculatus,frog,2026B 0326-0401,2026-03-26T23:50:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260326_235005.wav,2026B 0326-0401/AAA001_20260326_235005.wav,0.0,3.0,0.667726,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_2eaec724fe71b3501b0a,0.000-3.000,pending,,,reference retrieval; not a species detection until reviewed
pelophylax_nigromaculatus_challenge_2eaec724fe71b3501b0a_00033000,shengshengbuxi_2026_wild,pelophylax_nigromaculatus_challenge_2eaec724fe71b3501b0a_00033000,pelophylax_nigromaculatus,黑斑侧褶蛙,Pelophylax nigromaculatus,frog,2026B 0326-0401,2026-03-26T23:50:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260326_235005.wav,2026B 0326-0401/AAA001_20260326_235005.wav,33.0,36.0,0.666068,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_2eaec724fe71b3501b0a,33.000-36.000,pending,,,reference retrieval; not a species detection until reviewed
pelophylax_nigromaculatus_challenge_2eaec724fe71b3501b0a_00054000,shengshengbuxi_2026_wild,pelophylax_nigromaculatus_challenge_2eaec724fe71b3501b0a_00054000,pelophylax_nigromaculatus,黑斑侧褶蛙,Pelophylax nigromaculatus,frog,2026B 0326-0401,2026-03-26T23:50:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260326_235005.wav,2026B 0326-0401/AAA001_20260326_235005.wav,54.0,57.0,0.664305,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_2eaec724fe71b3501b0a,54.000-57.000,pending,,,reference retrieval; not a species detection until reviewed
pelophylax_nigromaculatus_challenge_2eaec724fe71b3501b0a_00012000,shengshengbuxi_2026_wild,pelophylax_nigromaculatus_challenge_2eaec724fe71b3501b0a_00012000,pelophylax_nigromaculatus,黑斑侧褶蛙,Pelophylax nigromaculatus,frog,2026B 0326-0401,2026-03-26T23:50:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260326_235005.wav,2026B 0326-0401/AAA001_20260326_235005.wav,12.0,15.0,0.656554,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_2eaec724fe71b3501b0a,12.000-15.000,pending,,,reference retrieval; not a species detection until reviewed
pelophylax_nigromaculatus_challenge_beffeed25e5766ead751_00039000,shengshengbuxi_2026_wild,pelophylax_nigromaculatus_challenge_beffeed25e5766ead751_00039000,pelophylax_nigromaculatus,黑斑侧褶蛙,Pelophylax nigromaculatus,frog,2026C 0507-0513,2026-05-07T23:55:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260507_235505.wav,2026C 0507-0513/AAA001_20260507_235505.wav,39.0,42.0,0.720409,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_beffeed25e5766ead751,39.000-42.000,pending,,,reference retrieval; not a species detection until reviewed
pelophylax_nigromaculatus_challenge_beffeed25e5766ead751_00048000,shengshengbuxi_2026_wild,pelophylax_nigromaculatus_challenge_beffeed25e5766ead751_00048000,pelophylax_nigromaculatus,黑斑侧褶蛙,Pelophylax nigromaculatus,frog,2026C 0507-0513,2026-05-07T23:55:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260507_235505.wav,2026C 0507-0513/AAA001_20260507_235505.wav,48.0,51.0,0.708437,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_beffeed25e5766ead751,48.000-51.000,pending,,,reference retrieval; not a species detection until reviewed
pelophylax_nigromaculatus_challenge_beffeed25e5766ead751_00024000,shengshengbuxi_2026_wild,pelophylax_nigromaculatus_challenge_beffeed25e5766ead751_00024000,pelophylax_nigromaculatus,黑斑侧褶蛙,Pelophylax nigromaculatus,frog,2026C 0507-0513,2026-05-07T23:55:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260507_235505.wav,2026C 0507-0513/AAA001_20260507_235505.wav,24.0,27.0,0.700366,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_beffeed25e5766ead751,24.000-27.000,pending,,,reference retrieval; not a species detection until reviewed
pelophylax_nigromaculatus_challenge_243f8ecce3f5e273e3d5_00018000,shengshengbuxi_2026_wild,pelophylax_nigromaculatus_challenge_243f8ecce3f5e273e3d5_00018000,pelophylax_nigromaculatus,黑斑侧褶蛙,Pelophylax nigromaculatus,frog,2026C 0507-0513,2026-05-09T23:35:06,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260509_233506.wav,2026C 0507-0513/AAA001_20260509_233506.wav,18.0,21.0,0.691332,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_243f8ecce3f5e273e3d5,18.000-21.000,pending,,,reference retrieval; not a species detection until reviewed
pelophylax_nigromaculatus_challenge_beffeed25e5766ead751_00030000,shengshengbuxi_2026_wild,pelophylax_nigromaculatus_challenge_beffeed25e5766ead751_00030000,pelophylax_nigromaculatus,黑斑侧褶蛙,Pelophylax nigromaculatus,frog,2026C 0507-0513,2026-05-07T23:55:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260507_235505.wav,2026C 0507-0513/AAA001_20260507_235505.wav,30.0,33.0,0.690422,ORGANIZER_PROVIDED,生声不息AI挑战赛项目组,杭州固定监测位点,challenge_beffeed25e5766ead751,30.000-33.000,pending,,,reference retrieval; not a species detection until reviewed
