detection_id,recording_id,period,captured_at,local_path,relative_path,start_seconds,end_seconds,taxon_id,name_zh,scientific_name,birdnet_label,confidence,review_status,reviewer,review_notes
challenge_bf4a9c898aa7fac4399f_pycnonotus_sinensis_00039000,challenge_bf4a9c898aa7fac4399f,2026B 0326-0401,2026-03-29T17:10:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260329_171004.wav,2026B 0326-0401/AAA001_20260329_171004.wav,39.0,42.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.116647,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_bf4a9c898aa7fac4399f_pycnonotus_sinensis_00045000,challenge_bf4a9c898aa7fac4399f,2026B 0326-0401,2026-03-29T17:10:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260329_171004.wav,2026B 0326-0401/AAA001_20260329_171004.wav,45.0,48.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.057057,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_a6621c31f637d7977c30_pycnonotus_sinensis_00000000,challenge_a6621c31f637d7977c30,2026B 0326-0401,2026-03-30T06:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260330_061504.wav,2026B 0326-0401/AAA001_20260330_061504.wav,0.0,3.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.051785,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_a6621c31f637d7977c30_spilopelia_chinensis_00003000,challenge_a6621c31f637d7977c30,2026B 0326-0401,2026-03-30T06:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260330_061504.wav,2026B 0326-0401/AAA001_20260330_061504.wav,3.0,6.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.081464,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_a6621c31f637d7977c30_spilopelia_chinensis_00015000,challenge_a6621c31f637d7977c30,2026B 0326-0401,2026-03-30T06:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260330_061504.wav,2026B 0326-0401/AAA001_20260330_061504.wav,15.0,18.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.06115,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_a6621c31f637d7977c30_spilopelia_chinensis_00018000,challenge_a6621c31f637d7977c30,2026B 0326-0401,2026-03-30T06:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260330_061504.wav,2026B 0326-0401/AAA001_20260330_061504.wav,18.0,21.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.082113,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_a6621c31f637d7977c30_pycnonotus_sinensis_00018000,challenge_a6621c31f637d7977c30,2026B 0326-0401,2026-03-30T06:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260330_061504.wav,2026B 0326-0401/AAA001_20260330_061504.wav,18.0,21.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.056681,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_a6621c31f637d7977c30_pycnonotus_sinensis_00021000,challenge_a6621c31f637d7977c30,2026B 0326-0401,2026-03-30T06:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260330_061504.wav,2026B 0326-0401/AAA001_20260330_061504.wav,21.0,24.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.099338,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_a6621c31f637d7977c30_spilopelia_chinensis_00024000,challenge_a6621c31f637d7977c30,2026B 0326-0401,2026-03-30T06:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260330_061504.wav,2026B 0326-0401/AAA001_20260330_061504.wav,24.0,27.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.157844,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_a6621c31f637d7977c30_pycnonotus_sinensis_00024000,challenge_a6621c31f637d7977c30,2026B 0326-0401,2026-03-30T06:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260330_061504.wav,2026B 0326-0401/AAA001_20260330_061504.wav,24.0,27.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.154503,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_a6621c31f637d7977c30_pycnonotus_sinensis_00033000,challenge_a6621c31f637d7977c30,2026B 0326-0401,2026-03-30T06:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260330_061504.wav,2026B 0326-0401/AAA001_20260330_061504.wav,33.0,36.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.167884,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_a6621c31f637d7977c30_spilopelia_chinensis_00036000,challenge_a6621c31f637d7977c30,2026B 0326-0401,2026-03-30T06:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260330_061504.wav,2026B 0326-0401/AAA001_20260330_061504.wav,36.0,39.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.120658,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_a6621c31f637d7977c30_pycnonotus_sinensis_00039000,challenge_a6621c31f637d7977c30,2026B 0326-0401,2026-03-30T06:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260330_061504.wav,2026B 0326-0401/AAA001_20260330_061504.wav,39.0,42.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.292282,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_a6621c31f637d7977c30_spilopelia_chinensis_00045000,challenge_a6621c31f637d7977c30,2026B 0326-0401,2026-03-30T06:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260330_061504.wav,2026B 0326-0401/AAA001_20260330_061504.wav,45.0,48.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.055556,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_a6621c31f637d7977c30_spilopelia_chinensis_00048000,challenge_a6621c31f637d7977c30,2026B 0326-0401,2026-03-30T06:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260330_061504.wav,2026B 0326-0401/AAA001_20260330_061504.wav,48.0,51.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.135403,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_b188fd3da5f5ee3f7b37_horornis_fortipes_00006000,challenge_b188fd3da5f5ee3f7b37,2026B 0326-0401,2026-03-30T12:00:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260330_120001.wav,2026B 0326-0401/AAA001_20260330_120001.wav,6.0,9.0,horornis_fortipes,强脚树莺,Horornis fortipes,Horornis fortipes_Brownish-flanked Bush Warbler,0.067539,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_b188fd3da5f5ee3f7b37_horornis_fortipes_00027000,challenge_b188fd3da5f5ee3f7b37,2026B 0326-0401,2026-03-30T12:00:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260330_120001.wav,2026B 0326-0401/AAA001_20260330_120001.wav,27.0,30.0,horornis_fortipes,强脚树莺,Horornis fortipes,Horornis fortipes_Brownish-flanked Bush Warbler,0.131746,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_b188fd3da5f5ee3f7b37_horornis_fortipes_00042000,challenge_b188fd3da5f5ee3f7b37,2026B 0326-0401,2026-03-30T12:00:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260330_120001.wav,2026B 0326-0401/AAA001_20260330_120001.wav,42.0,45.0,horornis_fortipes,强脚树莺,Horornis fortipes,Horornis fortipes_Brownish-flanked Bush Warbler,0.09499,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_b188fd3da5f5ee3f7b37_horornis_fortipes_00054000,challenge_b188fd3da5f5ee3f7b37,2026B 0326-0401,2026-03-30T12:00:01,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260330_120001.wav,2026B 0326-0401/AAA001_20260330_120001.wav,54.0,57.0,horornis_fortipes,强脚树莺,Horornis fortipes,Horornis fortipes_Brownish-flanked Bush Warbler,0.349529,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_b1c0e9b7bc83ff847135_spilopelia_chinensis_00000000,challenge_b1c0e9b7bc83ff847135,2026B 0326-0401,2026-03-31T06:05:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260331_060504.wav,2026B 0326-0401/AAA001_20260331_060504.wav,0.0,3.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.445438,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_b1c0e9b7bc83ff847135_spilopelia_chinensis_00006000,challenge_b1c0e9b7bc83ff847135,2026B 0326-0401,2026-03-31T06:05:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260331_060504.wav,2026B 0326-0401/AAA001_20260331_060504.wav,6.0,9.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.811595,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_b1c0e9b7bc83ff847135_spilopelia_chinensis_00009000,challenge_b1c0e9b7bc83ff847135,2026B 0326-0401,2026-03-31T06:05:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260331_060504.wav,2026B 0326-0401/AAA001_20260331_060504.wav,9.0,12.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.872396,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_b1c0e9b7bc83ff847135_spilopelia_chinensis_00012000,challenge_b1c0e9b7bc83ff847135,2026B 0326-0401,2026-03-31T06:05:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260331_060504.wav,2026B 0326-0401/AAA001_20260331_060504.wav,12.0,15.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.553291,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_b1c0e9b7bc83ff847135_spilopelia_chinensis_00015000,challenge_b1c0e9b7bc83ff847135,2026B 0326-0401,2026-03-31T06:05:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260331_060504.wav,2026B 0326-0401/AAA001_20260331_060504.wav,15.0,18.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.920006,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_b1c0e9b7bc83ff847135_spilopelia_chinensis_00018000,challenge_b1c0e9b7bc83ff847135,2026B 0326-0401,2026-03-31T06:05:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260331_060504.wav,2026B 0326-0401/AAA001_20260331_060504.wav,18.0,21.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.075917,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_b1c0e9b7bc83ff847135_pycnonotus_sinensis_00039000,challenge_b1c0e9b7bc83ff847135,2026B 0326-0401,2026-03-31T06:05:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260331_060504.wav,2026B 0326-0401/AAA001_20260331_060504.wav,39.0,42.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.123402,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_942101520b73bc658c78_turdus_mandarinus_00015000,challenge_942101520b73bc658c78,2026B 0326-0401,2026-04-01T05:55:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260401_055505.wav,2026B 0326-0401/AAA001_20260401_055505.wav,15.0,18.0,turdus_mandarinus,乌鸫,Turdus mandarinus,Turdus mandarinus_Chinese Blackbird,0.106166,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_942101520b73bc658c78_turdus_mandarinus_00021000,challenge_942101520b73bc658c78,2026B 0326-0401,2026-04-01T05:55:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260401_055505.wav,2026B 0326-0401/AAA001_20260401_055505.wav,21.0,24.0,turdus_mandarinus,乌鸫,Turdus mandarinus,Turdus mandarinus_Chinese Blackbird,0.107477,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_942101520b73bc658c78_turdus_mandarinus_00024000,challenge_942101520b73bc658c78,2026B 0326-0401,2026-04-01T05:55:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260401_055505.wav,2026B 0326-0401/AAA001_20260401_055505.wav,24.0,27.0,turdus_mandarinus,乌鸫,Turdus mandarinus,Turdus mandarinus_Chinese Blackbird,0.196649,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_942101520b73bc658c78_spilopelia_chinensis_00051000,challenge_942101520b73bc658c78,2026B 0326-0401,2026-04-01T05:55:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026B 0326-0401\AAA001_20260401_055505.wav,2026B 0326-0401/AAA001_20260401_055505.wav,51.0,54.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.073554,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_394d7dfa9134d82cb8a7_pycnonotus_sinensis_00003000,challenge_394d7dfa9134d82cb8a7,2026C 0507-0513,2026-05-07T12:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260507_120005.wav,2026C 0507-0513/AAA001_20260507_120005.wav,3.0,6.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.058188,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_394d7dfa9134d82cb8a7_pycnonotus_sinensis_00036000,challenge_394d7dfa9134d82cb8a7,2026C 0507-0513,2026-05-07T12:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260507_120005.wav,2026C 0507-0513/AAA001_20260507_120005.wav,36.0,39.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.156607,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_394d7dfa9134d82cb8a7_pycnonotus_sinensis_00039000,challenge_394d7dfa9134d82cb8a7,2026C 0507-0513,2026-05-07T12:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260507_120005.wav,2026C 0507-0513/AAA001_20260507_120005.wav,39.0,42.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.059442,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_394d7dfa9134d82cb8a7_pycnonotus_sinensis_00054000,challenge_394d7dfa9134d82cb8a7,2026C 0507-0513,2026-05-07T12:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260507_120005.wav,2026C 0507-0513/AAA001_20260507_120005.wav,54.0,57.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.121803,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_0139da9a874b7a480c11_pycnonotus_sinensis_00042000,challenge_0139da9a874b7a480c11,2026C 0507-0513,2026-05-07T17:40:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260507_174003.wav,2026C 0507-0513/AAA001_20260507_174003.wav,42.0,45.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.05004,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_0139da9a874b7a480c11_pycnonotus_sinensis_00051000,challenge_0139da9a874b7a480c11,2026C 0507-0513,2026-05-07T17:40:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260507_174003.wav,2026C 0507-0513/AAA001_20260507_174003.wav,51.0,54.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.11024,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_dfc1d6dc79addd910a75_pycnonotus_sinensis_00009000,challenge_dfc1d6dc79addd910a75,2026C 0507-0513,2026-05-08T06:05:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260508_060503.wav,2026C 0507-0513/AAA001_20260508_060503.wav,9.0,12.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.081567,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_dfc1d6dc79addd910a75_pycnonotus_sinensis_00021000,challenge_dfc1d6dc79addd910a75,2026C 0507-0513,2026-05-08T06:05:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260508_060503.wav,2026C 0507-0513/AAA001_20260508_060503.wav,21.0,24.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.071857,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_dfc1d6dc79addd910a75_pycnonotus_sinensis_00039000,challenge_dfc1d6dc79addd910a75,2026C 0507-0513,2026-05-08T06:05:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260508_060503.wav,2026C 0507-0513/AAA001_20260508_060503.wav,39.0,42.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.148546,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_dfc1d6dc79addd910a75_pycnonotus_sinensis_00042000,challenge_dfc1d6dc79addd910a75,2026C 0507-0513,2026-05-08T06:05:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260508_060503.wav,2026C 0507-0513/AAA001_20260508_060503.wav,42.0,45.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.431629,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_dfc1d6dc79addd910a75_pycnonotus_sinensis_00045000,challenge_dfc1d6dc79addd910a75,2026C 0507-0513,2026-05-08T06:05:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260508_060503.wav,2026C 0507-0513/AAA001_20260508_060503.wav,45.0,48.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.215897,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_dfc1d6dc79addd910a75_pycnonotus_sinensis_00048000,challenge_dfc1d6dc79addd910a75,2026C 0507-0513,2026-05-08T06:05:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260508_060503.wav,2026C 0507-0513/AAA001_20260508_060503.wav,48.0,51.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.414647,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_dfc1d6dc79addd910a75_pycnonotus_sinensis_00051000,challenge_dfc1d6dc79addd910a75,2026C 0507-0513,2026-05-08T06:05:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260508_060503.wav,2026C 0507-0513/AAA001_20260508_060503.wav,51.0,54.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.202936,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_dfc1d6dc79addd910a75_pycnonotus_sinensis_00054000,challenge_dfc1d6dc79addd910a75,2026C 0507-0513,2026-05-08T06:05:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260508_060503.wav,2026C 0507-0513/AAA001_20260508_060503.wav,54.0,57.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.122443,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_dfc1d6dc79addd910a75_pycnonotus_sinensis_00057000,challenge_dfc1d6dc79addd910a75,2026C 0507-0513,2026-05-08T06:05:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260508_060503.wav,2026C 0507-0513/AAA001_20260508_060503.wav,57.0,60.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.66258,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_1d202dec3f7beb4e7303_pycnonotus_sinensis_00003000,challenge_1d202dec3f7beb4e7303,2026C 0507-0513,2026-05-08T11:50:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260508_115004.wav,2026C 0507-0513/AAA001_20260508_115004.wav,3.0,6.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.090973,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_1d202dec3f7beb4e7303_pycnonotus_sinensis_00006000,challenge_1d202dec3f7beb4e7303,2026C 0507-0513,2026-05-08T11:50:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260508_115004.wav,2026C 0507-0513/AAA001_20260508_115004.wav,6.0,9.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.270645,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_1d202dec3f7beb4e7303_pycnonotus_sinensis_00015000,challenge_1d202dec3f7beb4e7303,2026C 0507-0513,2026-05-08T11:50:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260508_115004.wav,2026C 0507-0513/AAA001_20260508_115004.wav,15.0,18.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.440697,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_1d202dec3f7beb4e7303_pycnonotus_sinensis_00018000,challenge_1d202dec3f7beb4e7303,2026C 0507-0513,2026-05-08T11:50:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260508_115004.wav,2026C 0507-0513/AAA001_20260508_115004.wav,18.0,21.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.076585,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_1d202dec3f7beb4e7303_pycnonotus_sinensis_00021000,challenge_1d202dec3f7beb4e7303,2026C 0507-0513,2026-05-08T11:50:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260508_115004.wav,2026C 0507-0513/AAA001_20260508_115004.wav,21.0,24.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.72286,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_1d202dec3f7beb4e7303_horornis_fortipes_00021000,challenge_1d202dec3f7beb4e7303,2026C 0507-0513,2026-05-08T11:50:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260508_115004.wav,2026C 0507-0513/AAA001_20260508_115004.wav,21.0,24.0,horornis_fortipes,强脚树莺,Horornis fortipes,Horornis fortipes_Brownish-flanked Bush Warbler,0.066858,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_1d202dec3f7beb4e7303_pycnonotus_sinensis_00024000,challenge_1d202dec3f7beb4e7303,2026C 0507-0513,2026-05-08T11:50:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260508_115004.wav,2026C 0507-0513/AAA001_20260508_115004.wav,24.0,27.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.52014,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_1d202dec3f7beb4e7303_pycnonotus_sinensis_00027000,challenge_1d202dec3f7beb4e7303,2026C 0507-0513,2026-05-08T11:50:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260508_115004.wav,2026C 0507-0513/AAA001_20260508_115004.wav,27.0,30.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.222754,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_1d202dec3f7beb4e7303_pycnonotus_sinensis_00030000,challenge_1d202dec3f7beb4e7303,2026C 0507-0513,2026-05-08T11:50:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026C 0507-0513\AAA001_20260508_115004.wav,2026C 0507-0513/AAA001_20260508_115004.wav,30.0,33.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.096568,pending,,BirdNET候选；人工回听前不作为物种事实。
