audio_path,labels,split,split_group,review_status,start_seconds,end_seconds,source_dataset,source_recording_id,source_url,license,commercial_compatible,reviewer
..\raw\freesound\previews\wind_trees\freesound_243881.mp3,background,train,freesound_243881,source_curated,,,freesound_public_web,freesound_243881,https://freesound.org/s/243881/,CC-BY,true,
..\raw\freesound\previews\wind_trees\freesound_243882.mp3,background,train,freesound_243882,source_curated,,,freesound_public_web,freesound_243882,https://freesound.org/s/243882/,CC-BY,true,
..\raw\freesound\previews\wind_trees\freesound_243883.mp3,background,test,freesound_243883,source_curated,,,freesound_public_web,freesound_243883,https://freesound.org/s/243883/,CC-BY,true,
..\raw\freesound\previews\wind_trees\freesound_259968.mp3,background,train,freesound_259968,source_curated,,,freesound_public_web,freesound_259968,https://freesound.org/s/259968/,CC0,true,
..\raw\freesound\previews\distant_traffic\freesound_260726.mp3,background,train,freesound_260726,source_curated,,,freesound_public_web,freesound_260726,https://freesound.org/s/260726/,CC-BY,true,
..\raw\freesound\previews\distant_traffic\freesound_269375.mp3,background,test,freesound_269375,source_curated,,,freesound_public_web,freesound_269375,https://freesound.org/s/269375/,CC-BY-NC,false,
..\raw\freesound\previews\wind_trees\freesound_276294.mp3,background,validation,freesound_276294,source_curated,,,freesound_public_web,freesound_276294,https://freesound.org/s/276294/,CC0,true,
..\raw\freesound\previews\wind_trees\freesound_376534.mp3,background,train,freesound_376534,source_curated,,,freesound_public_web,freesound_376534,https://freesound.org/s/376534/,CC0,true,
..\raw\freesound\previews\rain_water_park\freesound_398740.mp3,background,train,freesound_398740,source_curated,,,freesound_public_web,freesound_398740,https://freesound.org/s/398740/,CC0,true,
..\raw\freesound\previews\distant_traffic\freesound_459464.mp3,background,train,freesound_459464,source_curated,,,freesound_public_web,freesound_459464,https://freesound.org/s/459464/,CC0,true,
..\raw\freesound\previews\rain_water_park\freesound_521388.mp3,background,train,freesound_521388,source_curated,,,freesound_public_web,freesound_521388,https://freesound.org/s/521388/,CC-BY,true,
..\raw\freesound\previews\rain_water_park\freesound_521841.mp3,background,validation,freesound_521841,source_curated,,,freesound_public_web,freesound_521841,https://freesound.org/s/521841/,CC0,true,
..\raw\freesound\previews\wind_trees\freesound_529779.mp3,background,train,freesound_529779,source_curated,,,freesound_public_web,freesound_529779,https://freesound.org/s/529779/,CC0,true,
..\raw\freesound\previews\distant_traffic\freesound_569176.mp3,background,train,freesound_569176,source_curated,,,freesound_public_web,freesound_569176,https://freesound.org/s/569176/,CC0,true,
..\raw\freesound\previews\rain_water_park\freesound_569803.mp3,background,train,freesound_569803,source_curated,,,freesound_public_web,freesound_569803,https://freesound.org/s/569803/,CC-BY,true,
..\raw\freesound\previews\rain_water_park\freesound_582921.mp3,background,train,freesound_582921,source_curated,,,freesound_public_web,freesound_582921,https://freesound.org/s/582921/,CC0,true,
..\raw\freesound\previews\rain_water_park\freesound_636568.mp3,background,validation,freesound_636568,source_curated,,,freesound_public_web,freesound_636568,https://freesound.org/s/636568/,CC0,true,
..\raw\freesound\previews\wind_trees\freesound_656899.mp3,background,train,freesound_656899,source_curated,,,freesound_public_web,freesound_656899,https://freesound.org/s/656899/,CC0,true,
..\raw\freesound\previews\distant_traffic\freesound_680627.mp3,background,validation,freesound_680627,source_curated,,,freesound_public_web,freesound_680627,https://freesound.org/s/680627/,CC0,true,
..\raw\freesound\previews\wind_trees\freesound_753418.mp3,background,train,freesound_753418,source_curated,,,freesound_public_web,freesound_753418,https://freesound.org/s/753418/,CC0,true,
..\raw\freesound\previews\distant_traffic\freesound_776260.mp3,background,train,freesound_776260,source_curated,,,freesound_public_web,freesound_776260,https://freesound.org/s/776260/,CC0,true,
..\raw\freesound\previews\distant_traffic\freesound_818390.mp3,background,train,freesound_818390,source_curated,,,freesound_public_web,freesound_818390,https://freesound.org/s/818390/,CC0,true,
..\raw\freesound\previews\distant_traffic\freesound_838794.mp3,background,train,freesound_838794,source_curated,,,freesound_public_web,freesound_838794,https://freesound.org/s/838794/,CC0,true,
..\raw\freesound\previews\distant_traffic\freesound_846302.mp3,background,train,freesound_846302,source_curated,,,freesound_public_web,freesound_846302,https://freesound.org/s/846302/,CC0,true,
..\raw\freesound\previews\rain_water_park\freesound_848492.mp3,background,test,freesound_848492,source_curated,,,freesound_public_web,freesound_848492,https://freesound.org/s/848492/,CC-BY,true,
..\raw\freesound\previews\distant_traffic\freesound_860931.mp3,background,train,freesound_860931,source_curated,,,freesound_public_web,freesound_860931,https://freesound.org/s/860931/,CC0,true,
