recording_id,dataset_kind,period,category_id,species_name_zh,relative_path,captured_at,byte_length,duration_seconds,sample_rate,channels,bit_depth,sha256
challenge_54368b45ab885f0943f5,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_141505.wav,2026-03-30T14:15:05,5760044,60.0,48000,1,16,e22b56505db4638e50df7a022668f41d1d1f6d8927eb89a11cb7135ffe7b011f
challenge_809cf0610b3891cfc2c1,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_142004.wav,2026-03-30T14:20:04,5760044,60.0,48000,1,16,5a870d747a385ba00ac6022641563b0546f8eb21350fc54033f750f42a6cd86d
challenge_2b58a87dfd47c2217168,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_142503.wav,2026-03-30T14:25:03,5760044,60.0,48000,1,16,410868469455c01aea38bff12119f22510631b06311121ddd54df2c53556d357
challenge_76a645618f5c11b4246e,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_143002.wav,2026-03-30T14:30:02,5760044,60.0,48000,1,16,e60c834ef1a2623147b27d208d61572a9ed4c30343ae20b551d7512e491afb2c
challenge_52441a5fe4b026f124fe,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_143501.wav,2026-03-30T14:35:01,5760044,60.0,48000,1,16,d3ead9a981bd6e88e81afd82dec01384002182f23a263a866bcd06c2c7466f4b
challenge_b5f7552c715685445e3d,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_144005.wav,2026-03-30T14:40:05,5760044,60.0,48000,1,16,9359939dc68f4c8a1d6c3259d052a09257b28d22d075736948138df0d9d926c6
challenge_75d74bdf25c3bf5b8502,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_144504.wav,2026-03-30T14:45:04,5760044,60.0,48000,1,16,78f3ea09e7d85d242d301324f8936e0a14d8c5c6b82c85751ae918a6d9d66471
challenge_885508094273c4d4c61b,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_145003.wav,2026-03-30T14:50:03,5760044,60.0,48000,1,16,33ae54f0941a36c7ca4403e93122a7fd792cfcc2b8073ce5108b958e1a67954a
challenge_e458425508a772d507b9,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_145502.wav,2026-03-30T14:55:02,5760044,60.0,48000,1,16,3394e94893ca1143badae74ac1bd4e100ef2a6ae4773aa2665f2595a4e1aa2b3
challenge_f1d662bc21b20524bdc7,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_150001.wav,2026-03-30T15:00:01,5760044,60.0,48000,1,16,e98dbfe1383f84e04f36025d5b077f6ff835004b7c41efd8b6e89b5d6f3eda31
challenge_b2bf1c38cafaca91ec77,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_150505.wav,2026-03-30T15:05:05,5760044,60.0,48000,1,16,ca869c562cdd51e5ac8d2a445c872b6664b896902f15064cb941d0bf06c5746b
challenge_e52a6e23654fcbc2d527,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_151004.wav,2026-03-30T15:10:04,5760044,60.0,48000,1,16,b6eab31318d5b14133f20a2291a851319ac8c6dabd3c2f0c05da2cf62a91a950
challenge_594d1b8b3e2b0516a967,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_151503.wav,2026-03-30T15:15:03,5760044,60.0,48000,1,16,d563b1b2f7d6fd2585f96baeaff1118d826f97a0df8b53d3fac86567cddda1eb
challenge_fc57c06de28952d494e8,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_152002.wav,2026-03-30T15:20:02,5760044,60.0,48000,1,16,25023b186c4f696cf36397461327799cb67553378acba5a64eb3f05470904a8e
challenge_a59107c7015310be3c9f,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_152505.wav,2026-03-30T15:25:05,5760044,60.0,48000,1,16,7a2476aa35fef0acfbef35e43b075bbab529fc79bc1f7086d5d7e5102a171098
challenge_16085d21e50ff912511d,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_153004.wav,2026-03-30T15:30:04,5760044,60.0,48000,1,16,fe09c5fe96cefca1bc128987a860cdd9889fdb6d522911c7592659eb000f36b3
challenge_bc8a803a8b003aff6273,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_153503.wav,2026-03-30T15:35:03,5760044,60.0,48000,1,16,32ee177cb77262ee31be8a2775fb2f5b58e64bb075daf1c2bc20a72bffea5e66
challenge_7c7b31534b6cbe6ae33f,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_154002.wav,2026-03-30T15:40:02,5760044,60.0,48000,1,16,6486e3f25534d793b7a4680c0b520be8dae800f826761139969d8a2afda1b968
challenge_7dd11e13eece974a2c3e,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_154501.wav,2026-03-30T15:45:01,5760044,60.0,48000,1,16,904204c4571f048da154ef21e6a363b56fd0083e9b211065485260e44f528d55
challenge_c8bff8354d226cd303bd,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_155005.wav,2026-03-30T15:50:05,5760044,60.0,48000,1,16,7542b8f76de573d7266e499c21e2c1f2a4adf34f464242dc669a7da8bac17b40
challenge_6240a8acdce2379892aa,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_155504.wav,2026-03-30T15:55:04,5760044,60.0,48000,1,16,b48c0aabf509ce080ba1a4f172152def67bdf2ccf58562edcbf92639543d35c5
challenge_6dd9b26464377e5f97cb,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_160003.wav,2026-03-30T16:00:03,5760044,60.0,48000,1,16,9cc4a0b64587ab1397e4dbde2d650ee22c9fa0ac1b4e44f6a1b4ec9a90048725
challenge_dce55b1c053d81c9c18e,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_160501.wav,2026-03-30T16:05:01,5760044,60.0,48000,1,16,bea3c031c6754b7686ef14c50372d908a81a903ab7da09141634c11975f5f190
challenge_6c3fa3d37ef16ae8f1e3,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_161005.wav,2026-03-30T16:10:05,5760044,60.0,48000,1,16,83c3f4993f957d360f9b5f7c503801d5efd15735b9ec29fc56986f6b061dfc4f
challenge_eb9e1169b560b50bad2f,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_161504.wav,2026-03-30T16:15:04,5760044,60.0,48000,1,16,64d9f3f0e2e65dcdd109263813014e1201d1a5d00ab4b7fa14d8dd0d2e71c6bd
challenge_8cdd1150caba6cbf31d5,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_162002.wav,2026-03-30T16:20:02,5760044,60.0,48000,1,16,bbdbc92ec8b41819daa08025602728cafcf39f4873c677a5a14670c07f6acf01
challenge_0bb00a185ad4bfb8701b,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_162501.wav,2026-03-30T16:25:01,5760044,60.0,48000,1,16,fa853d4b9d6213ce78f5d569f0ebbf4509ae637f2ec69c0a03c43398e1936709
challenge_e1d2c0f003f6bb0fc56c,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_163005.wav,2026-03-30T16:30:05,5760044,60.0,48000,1,16,3f3c3605cebff9e186ab0034f1620c92c408c954d134d3976437d74233e5d3b8
challenge_6f146b1c03058080f298,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_163504.wav,2026-03-30T16:35:04,5760044,60.0,48000,1,16,1f5ab3e235bbb743a4b5f2cf8d72b028bfb3b4595d914c9e8f9bbc007e2955d4
challenge_5a50b205d965c4635e31,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_164003.wav,2026-03-30T16:40:03,5760044,60.0,48000,1,16,61144e7c9800d83e79056044780c721f36581517f6a39c3c352d45b0b120dc2c
challenge_65cadd8cc13d59867473,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_164502.wav,2026-03-30T16:45:02,5760044,60.0,48000,1,16,925c257efbd2634b4a32135239bd7132ca01e4d12b876a3f872c11e0fc8c3dbd
challenge_1663d22c108874fbc438,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_165005.wav,2026-03-30T16:50:05,5760044,60.0,48000,1,16,30cf085fffc851af325d7917425b2f43bd56ab90dfb79b7fe3ba5b024177d7fa
challenge_491d1e4462bdb18f25bb,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_165504.wav,2026-03-30T16:55:04,5760044,60.0,48000,1,16,c6cbeeb3ee8b5a3d85050a6c8ce24d9a1f1fd3c8f0821071db9090f89634663c
challenge_c250ea01c01b9ce1bbbd,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_170003.wav,2026-03-30T17:00:03,5760044,60.0,48000,1,16,d96d688af785e4b437c2a507bfa2805109f0908711df218caba0ea13680487cf
challenge_925116766d5e096e2b30,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_170502.wav,2026-03-30T17:05:02,5760044,60.0,48000,1,16,845c2c6926141d790b6959ac635b7c3306ac167af37d23fe980f47b7fc3809db
challenge_78b3b1ded52da5a877b5,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_171001.wav,2026-03-30T17:10:01,5760044,60.0,48000,1,16,e3bb6470d90658a55f4e7f46287ca98bd7d2cdd1f5d9addd738344e510b05312
challenge_65b0d362ee247119e361,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_171505.wav,2026-03-30T17:15:05,5760044,60.0,48000,1,16,285a36a11cb88a9f5f9118a34f3d25cc804566c458289b5f117d83a6009fd30f
challenge_8066882d019c6a44b0fe,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_172004.wav,2026-03-30T17:20:04,5760044,60.0,48000,1,16,7616aa6ad28c49934a0641946431601401b3eb462f622aa5ee0bc27c275c1334
challenge_7e4410d6da26578f3336,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_172502.wav,2026-03-30T17:25:02,5760044,60.0,48000,1,16,c4384d728740827c1d5636d55395432513fa780c6ad47a801967d17004f16792
challenge_ad4deb46b1e6bf1dec26,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_173001.wav,2026-03-30T17:30:01,5760044,60.0,48000,1,16,639d2f4c024c33e4a24fcdf8133a8a175b10448b647e224dc16f21e453f23805
challenge_344ad1b7646030f4b7c2,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_173505.wav,2026-03-30T17:35:05,5760044,60.0,48000,1,16,b7c76163cc9b67e3299190aa9ac81819fb5b6c7bf1efaea7801c07ba29a14877
challenge_70b02d6f19336bd7a9ef,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_174004.wav,2026-03-30T17:40:04,5760044,60.0,48000,1,16,c5f68fd84e42c47da96dfe1aca8e282386cc6cbf1b459a9252c980bc5d534818
challenge_04f7884bab5964e5ee3f,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_174503.wav,2026-03-30T17:45:03,5760044,60.0,48000,1,16,13ede2833718d1ba9358ef267813722ebd52f8b554451aed7cbd39699134aae6
challenge_00c73f37e78728f41397,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_182003.wav,2026-03-30T18:20:03,5760044,60.0,48000,1,16,b6af3d376c6fb5f3261da6804abe74d3e687702135ba99c95bc3b826c10ab507
challenge_a7dbcd3f0293c3fbf39b,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_182502.wav,2026-03-30T18:25:02,5760044,60.0,48000,1,16,8233d42d0ce724b773548a424c4f1cb9f46bf2083eada25aa25e98c13bf41009
challenge_0388b2e783df43f7ea66,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_183005.wav,2026-03-30T18:30:05,5760044,60.0,48000,1,16,41e55b016b3bb956ebd234cd18300985e2ee065bfcb0725aea21406c17671295
challenge_b52846ea286e8365654d,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_183504.wav,2026-03-30T18:35:04,5760044,60.0,48000,1,16,61f5f471dc6b8e60498115ed5e3d7aef96623954bd1f2e9825d2f490b5300b81
challenge_a9ade603cc775af16566,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_184003.wav,2026-03-30T18:40:03,5760044,60.0,48000,1,16,881d2682d61d58dd5606ca47643c2c3bf6a40ea24fd807d4a32d13d184e71c2c
challenge_ec625fd94ceb7421c2cf,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_184502.wav,2026-03-30T18:45:02,5760044,60.0,48000,1,16,a11e7d311de8c67ec1c4787098f1e0112f2a50a8de81ee1660328c8682592af3
challenge_20ce37b89ecd93326d0c,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_185005.wav,2026-03-30T18:50:05,5760044,60.0,48000,1,16,e89692d13b55268a942ce89eac1819ba8168b5cce9fbae851340e52cb99a0898
challenge_0808646a497eefbd912a,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_185504.wav,2026-03-30T18:55:04,5760044,60.0,48000,1,16,2596828164ab99f9218277e7d6d5593d549f6cc04162ecc19f590a3170a199a7
challenge_d7150ae4daed3b14872a,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_190003.wav,2026-03-30T19:00:03,5760044,60.0,48000,1,16,1b26bb1790fd9441a6d44c25d017526fdd57bebf54d9301e93072dd05395f326
challenge_c1a187b062c2df581308,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_190502.wav,2026-03-30T19:05:02,5760044,60.0,48000,1,16,eb9f14548bfe944ba010f9701b26323f01607e70b19ee7f82750aa25c5ccf8b5
challenge_d162b8d922db35a312b1,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_191005.wav,2026-03-30T19:10:05,5760044,60.0,48000,1,16,e4148b7a731a91af0201b9ff6ea20cde581935db07a567b8dd7f985b74d4eb08
challenge_aa5150d753c73b98385d,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_191504.wav,2026-03-30T19:15:04,5760044,60.0,48000,1,16,b768aea826a4791b70a6f39744e18f82a4e3f18c5a808bb5b946cc262476f7c4
challenge_2d0202bdaf14c7dc662f,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_192003.wav,2026-03-30T19:20:03,5760044,60.0,48000,1,16,f1c861c13c1b951640a5e17d6738cec2dc6946b6aaa7b6ba6d971289cc307a49
challenge_41e221471f13189e0e0d,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_192502.wav,2026-03-30T19:25:02,5760044,60.0,48000,1,16,b5049e9fd5c3046d540673d434ae9465b593bbbed833fc6a6fc8aaa4bbf5008b
challenge_804bfeac30584379fd0b,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_193005.wav,2026-03-30T19:30:05,5760044,60.0,48000,1,16,0d9094182c17c41b571ad15ab764fa426e3baa874f2b4441a45aa3552b837727
challenge_8bdae83b5e87c0746029,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_193504.wav,2026-03-30T19:35:04,5760044,60.0,48000,1,16,bef9c2b6dfc29f4bd93bf0fca7989bf53a8ec0d90704ff53be54a29c35c05327
challenge_7741bd70fa44cc3715c6,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_194003.wav,2026-03-30T19:40:03,5760044,60.0,48000,1,16,aad2e598bcc6120a8bfa88dbde03b762467e2da030328eccc54e553e2bd1fa75
challenge_d0b7aec0bce18141f5bf,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_194501.wav,2026-03-30T19:45:01,5760044,60.0,48000,1,16,c10ea1d396753b38389e2bc9c9c64d964629945f6d0121d6af4ccbcb451f38d3
challenge_300c2d5d7e90003ff85f,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_195005.wav,2026-03-30T19:50:05,5760044,60.0,48000,1,16,efeb740c9fce4ffdc4ec5a8007b75de03fa51988b396d855b8d1dd645b7af644
challenge_4c53e700bb37b0ee9b50,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_195504.wav,2026-03-30T19:55:04,5760044,60.0,48000,1,16,5490c6961880aed890eee5959afee6171646f00613a1d51c226c37b02d81ab19
challenge_112d7f0bd51071160388,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_200002.wav,2026-03-30T20:00:02,5760044,60.0,48000,1,16,ff0656d065fa3e05759b875e8c472224454ac410af44b5dd748bf474fd3b7047
challenge_b84aedcfc2926a46f19d,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_200501.wav,2026-03-30T20:05:01,5760044,60.0,48000,1,16,d290138826a75eedc231d4317260419e99deaeaac102de3febf6284f2faef96c
challenge_03119480b6f2925e80a5,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_201005.wav,2026-03-30T20:10:05,5760044,60.0,48000,1,16,ee4e2382bba684a22275ce09336230eb876c07d9f754b7b89237fc1522ce50a9
challenge_0c2821f54e160922f010,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_201503.wav,2026-03-30T20:15:03,5760044,60.0,48000,1,16,988256482564b83c7b09c7b8b68bdfa4752fc74feae099321b8f60aa6a4a4edf
challenge_c943311c47380e247ac7,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_202002.wav,2026-03-30T20:20:02,5760044,60.0,48000,1,16,d43dc888a7882acde199fe0247ad0737be08295297d75c9b7bdfbf322b67963c
challenge_1c19a6bb5c020eb09f4e,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_202501.wav,2026-03-30T20:25:01,5760044,60.0,48000,1,16,4ee4406596d1b0d28d9c3c39ee7ca78ab3607e81f1beeebd97f5fa29a482e38a
challenge_5ac5e1f06c244b4914e1,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_203004.wav,2026-03-30T20:30:04,5760044,60.0,48000,1,16,14bba72c561854d2001acbf62d302b20ea1bb2c3068b8ce19d7fba1855317a04
challenge_36a5e4dcef01deeeffa8,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_203503.wav,2026-03-30T20:35:03,5760044,60.0,48000,1,16,8ee54376b1a9aa955ee5df3e5ee6be1f231157e682aa9385055cb0c73db0e913
challenge_e59d23213299c3f559eb,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_204002.wav,2026-03-30T20:40:02,5760044,60.0,48000,1,16,43e336b0aae1104f6c522abf3f1b4ac02e153d065ddbf741839f0fc88fbfbe1c
challenge_9235e8f56c79832c82c8,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_204505.wav,2026-03-30T20:45:05,5760044,60.0,48000,1,16,d36979bbf1be992ef8871fcf0cdcc862a0dd627071a391a630c072967b989f95
challenge_e24278bf47814f25616b,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_205004.wav,2026-03-30T20:50:04,5760044,60.0,48000,1,16,d1d03ef0f637d078a0948bbc26a2e0565bd3f17961b6eb0c8e876410a1c42222
challenge_c2ba3cd45ff0eb37d499,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_205503.wav,2026-03-30T20:55:03,5760044,60.0,48000,1,16,d9155b090ff9c46aca5ba6169a5e9f84055d11b34acc58315cb1b83d1fc466c2
challenge_38c12a81237e0136c3b4,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_210001.wav,2026-03-30T21:00:01,5760044,60.0,48000,1,16,043be3694f9405c1ebf0cdf86ca54b3f15e7c90dc5ca888c49292e0844070cbe
challenge_fbe0b2ee5ed53ada649f,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_210505.wav,2026-03-30T21:05:05,5760044,60.0,48000,1,16,4766a8287c9b793a2c1425053dbbf7c70b0a0382ab9de11adbf3c365d27bcd22
challenge_5756dc92320fb9b69c86,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_211004.wav,2026-03-30T21:10:04,5760044,60.0,48000,1,16,1fc8df84ad5439622bd5991e7f71ebb34e6f85d6282d7ab983cc8891de53242f
challenge_8ee45505efcedcf72a8e,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_211502.wav,2026-03-30T21:15:02,5760044,60.0,48000,1,16,17dd69dd4122ce0c5b499144747fcca797dd5c4553a8f037024d704d61f0153b
challenge_c498de1ce5050e12793f,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_212001.wav,2026-03-30T21:20:01,5760044,60.0,48000,1,16,ae2caf8c13c74f57ae64fa8670291f7fcf28c17ff2609a78dba3cd2de0a462aa
challenge_4e960358267d8e39199d,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_212504.wav,2026-03-30T21:25:04,5760044,60.0,48000,1,16,808f3adbc0eb01714a8191d1ae388b099c92b9588f5f375134910a2afed74440
challenge_c345dd1906bf873cf073,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_213003.wav,2026-03-30T21:30:03,5760044,60.0,48000,1,16,ce571c580497fa67eae45bdd9dbe3c6d09ef8454cfc3738f0db21bfb9dd95f85
challenge_e0a16adadd9e53053011,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_213502.wav,2026-03-30T21:35:02,5760044,60.0,48000,1,16,9d517a9d6b7f8c11d1d714cf7558133f340b2d2ee8a847d8f1a7634c6a37779b
challenge_0142cb7498a52172f7a1,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_214005.wav,2026-03-30T21:40:05,5760044,60.0,48000,1,16,2d3335b1bee9b5f624228c760d7c4393cdb973cabe90dbdfdcdf562c7b5df42b
challenge_39b5884e7ab0d666412e,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_214504.wav,2026-03-30T21:45:04,5760044,60.0,48000,1,16,9c02ec6864902f3188e595b2208514cf5265dd2cb0bab561821a8a427f23e82e
challenge_80addb0a9ad006a76e81,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_215002.wav,2026-03-30T21:50:02,5760044,60.0,48000,1,16,a935c8b5021b3892fe8b729b2bb8b65686b86868e7f1a7a52655c58c536b5a68
challenge_2228cf7f80fb9824274e,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_215501.wav,2026-03-30T21:55:01,5760044,60.0,48000,1,16,51178943786c5a7afdbc25c50536d4ea26dafec43637c25dfead691f07cc8232
challenge_7080fe39d8a4982306b4,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_220004.wav,2026-03-30T22:00:04,5760044,60.0,48000,1,16,866b1e7aa04ecdd338596455dd8ecfc5af87c121053dcdc9da669c37618eabd6
challenge_d09616d1855c680810d9,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_220503.wav,2026-03-30T22:05:03,5760044,60.0,48000,1,16,aa3bdb173e492cb362beb168c88a41efce67b4806318ebc904ec6ce26744e890
challenge_56c212858588d17944be,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_221001.wav,2026-03-30T22:10:01,5760044,60.0,48000,1,16,338f5418e2d6caf47a6033b7ec2e9188374749fe556f20331cb0395ddba67f9f
challenge_c7c192b77de338702434,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_221505.wav,2026-03-30T22:15:05,5760044,60.0,48000,1,16,375667401358151b2639ec711a7fbe80cf170ff51f87f7c5d291a992ac0aa7af
challenge_83258837d7c72cc2f034,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_222003.wav,2026-03-30T22:20:03,5760044,60.0,48000,1,16,9d156a8b2f3e269c6d5486a5fe980e05bebe74d80533d49f7beb5026d4b00b20
challenge_744a38b6a5634b8713e4,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_222502.wav,2026-03-30T22:25:02,5760044,60.0,48000,1,16,08b894f0286a8b2226909b9e436d32b11a0a2e3379c942dbaf7db63a630a7ece
challenge_10bed5bd159fed859805,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_223001.wav,2026-03-30T22:30:01,5760044,60.0,48000,1,16,dfb89814c846b738ead8835346e668505dee5d599dfaf94c8f0edb1a824082f3
challenge_236e4f76b315bc4131d2,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_223504.wav,2026-03-30T22:35:04,5760044,60.0,48000,1,16,b4820b161df1849792617c7cb131353f8e2bf7776411bca4d2317da26fd58620
challenge_5c1689f7861192ab1577,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_224003.wav,2026-03-30T22:40:03,5760044,60.0,48000,1,16,e227701b7e52277c5b75e681c6bd7f61c31f3ab0bcf6272bd83f209250223851
challenge_232412a4c47fc02f657a,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_224501.wav,2026-03-30T22:45:01,5760044,60.0,48000,1,16,afd623f30da891f61d6d794d9af78563fdc51a54a58e4840b99613d275ac3110
challenge_d0b38f57d1a9cbcd8f3d,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_225005.wav,2026-03-30T22:50:05,5760044,60.0,48000,1,16,73a8848562a679612c8a50d65453cf231ae562b8c2bc3e7ea4fd9d1944122c09
challenge_3c49b3e7576fc862a07b,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_225503.wav,2026-03-30T22:55:03,5760044,60.0,48000,1,16,29cf5b57412741d2c4ea567803c64a611f7b93d57f98cf9719165b3c6925df0b
challenge_217df546af951c19bfc6,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_230002.wav,2026-03-30T23:00:02,5760044,60.0,48000,1,16,59b90556d492a5b0414ff7e55c0d10b86671488b327ffb4d5711826c35df682c
challenge_b00504caef82f09f9f83,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_230505.wav,2026-03-30T23:05:05,5760044,60.0,48000,1,16,576be3e2ab58ed805e61a24638d6766b9ccb2201018bd09f9e223cb92cd31f0d
challenge_a61e1d2035d22544c03e,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_231004.wav,2026-03-30T23:10:04,5760044,60.0,48000,1,16,096b575df18ac4af2d432adf07cac47a1ff6f6650bc3aaffc1c87e6fcbb3fdef
challenge_2c5c594639be25debb74,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_231502.wav,2026-03-30T23:15:02,5760044,60.0,48000,1,16,c6bf8de69b0f2f608dcc433f1da112470eac2262337704d771446c2e8a42ed69
challenge_3c3c9b244dc092964212,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_232001.wav,2026-03-30T23:20:01,5760044,60.0,48000,1,16,54d483cbceabd41f56005458cc90c3b2cd3629c7522d983d9658f4041200f9e5
challenge_22d32c27b25f71193a7b,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_232505.wav,2026-03-30T23:25:05,5760044,60.0,48000,1,16,0de84cf9dc101a14617d0731833ae3f0d5c94492aba2b101aa63c15607aa7348
challenge_3ddbc7e2dccffc666900,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_233003.wav,2026-03-30T23:30:03,5760044,60.0,48000,1,16,1de0c03b1f31a2a88659a11e59d77f9439c72ab2396609097a922c312cf96d7f
challenge_0c5b4265cd1aa78f5fec,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_233501.wav,2026-03-30T23:35:01,5760044,60.0,48000,1,16,df5ff8fb49d602e8ef754491ed34bf73d19d39b016d0130bb52df0a63353408a
challenge_505d9f9325aad69f8ddc,wild,2026B 0326-0401,,,2026B 0326-0401/AAA001_20260330_234005.wav,2026-03-30T23:40:05,5760044,60.0,48000,1,16,bc5379a8f91a572e0a63e57aca635642ef6416d1cb16ebf207c68f90344797f4
